Id,layer,confidence,motivation,input_source,classification_status,dominant_layer,purity,G1,G2,G3,G4,G5
32024D1248,,,Decisione CFSP con principi e regole operative,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32024D2396,,,Decisione CFSP che estende mandato missione,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024L0927,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32024R1205,,,Regolamento quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024R2980R(01),,,Regolamento di esecuzione con riferimenti a principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R3128,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D0211,,,Decisione CFSP con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32025D0488,,,Decisione CFSP che modifica mandato operativo,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32025D0673,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32025D0850,,,"Decisione PSC su mandato missione, quadro operativo",preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32025R0041,,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32025R0298,,,Specifica tecnica derivante da regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025R0303,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025R0471,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025R0855,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
61997TJ0288,,,Sentenza pura di annullamento,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62000TJ0254,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62008CJ0537,,,Sentenza CGUE su principi e applicazione,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62008TJ0396,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62010CJ0512,,,Sentenza CGUE su infrazione,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62011TJ0444,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62012TJ0143,,,Sentenza pura su aiuti di Stato,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62013CJ0522,,,Sentenza CGUE su concetto aiuti di Stato,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62014TJ0067,,,Sentenza pura su dumping e infrazione,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
32005E0574,,,Legge quadro con riferimenti a principi e misure tecniche,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32006D0030,,,Decisione tecnica con riferimenti a trattati e regolamenti,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32006D0515,,,Principi fondanti e approvazione quadro,preamble,ok,G2,0.7,30.0,70.0,0.0,0.0,0.0
32006D0804,,,Decisione tecnica con riferimenti a trattati e quadro legislativo,preamble,ok,G2,0.4,10.0,40.0,40.0,10.0,0.0
32006L0067,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32006R0473,,,Implementazione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32006R0562,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32006R1927,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32007D0162,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32007D0888,,,"Riferimenti a Trattati, decisioni operative, procedure tecniche.",preamble,ok,G2,0.4,20.0,40.0,30.0,10.0,0.0
32007L0058,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32007L0064,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32007R1255,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32008D0261R(01),,,Decisione del Consiglio su accordo internazionale,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32008D0722,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32008R1007,,,Legge quadro con riferimenti a principi e procedure,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32008R1131,,,Regolamento tecnico per aggiornare lista vettori,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32009F0299R(01),,,"Principi diritti umani, quadro cooperazione giudiziaria",preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009F0315R(03),,,Principi e quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009R0025,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32010D0578,,,Regolamento delegato con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32011D0633,,,Decisione tecnica con riferimenti a trattati e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32011D0636,,,Decisione tecnica con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32012D0512,,,Decisione tecnica basata su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32012D0534,,,Decisione quadro con riferimenti a trattati e procedure,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32012D0628,,,Regolamento delegato con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32012D0636,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32012R1077,,,Regolamento tecnico basato su direttiva,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013D0329,,,Regolamento tecnico per rete HTA,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013D0442,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32013D0490,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013D0493,,,Decisione tecnica con riferimenti a regolamenti e trattati,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R1291,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014D0259,,,Decisione PSC basata su trattati e decisioni quadro,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32014D0294R(01),,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32014D0489,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32014L0092R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0642,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014R1323,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32015D0290,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32015D0296,,,Regolamento delegato con dettagli tecnici e principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32015R1017R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32015R2365,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32016D1171,,,Decisione del Consiglio che incorpora atti EEA,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32016R1952,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32017R0646,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32017R0965,,,Attuazione tecnica di misure restrittive,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R2010,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R2396R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32018D1782,,,Atto di esecuzione tecnica con riferimenti a trattati e linee guida.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32018D1884,,,Decisione CFSP con riferimenti ai Trattati e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32018D2059,,,Decisione di incorporazione atti in EEA,preamble,ok,G2,0.7,10.0,70.0,10.0,0.0,10.0
32018L0843R(01),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32018R0959,,,Regolamento delegato con dettagli tecnici e linee guida,preamble,ok,G3,0.7,10.0,0.0,70.0,20.0,0.0
32019D0009,,,"Modifiche tecniche a banconote, riferimenti a trattati e direttive.",preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019L1151R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32019O0018,,,Atto tecnico con riferimenti a principi,preamble,ok,G3,0.7,10.0,0.0,70.0,20.0,0.0
32019R0826,,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R0941,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019R1267,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R1842R(01),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32019R2146R(01),,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D0553,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020D1237,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32020D1422,,,Legge quadro con riferimenti a trattati e dettagli finanziari,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32020D1990,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32020D2032,,,Decisione CFSP con base nei Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32020R0203,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020R1108R(01),,,Regolamento legislativo con principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32020R1208,,,Regolamento tecnico con riferimenti a trattati e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020R1224R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D0038,,,"Decisione del Consiglio con principi, regole e dettagli tecnici",preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32021D0443,,,Decisione del Consiglio su accordi internazionali,preamble,ok,G2,0.8,10.0,80.0,5.0,0.0,5.0
32021D0625,,,Regolamento tecnico con riferimenti a trattati e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D1824,,,"Cita Trattati, emenda decisione quadro",preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32021H1749,,,Comunicazione non vincolante con riferimenti a principi e regole,preamble,ok,G4,0.7,10.0,20.0,0.0,70.0,0.0
32021L0338R(01),,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32021O2253,,,"Principi, regole quadro, dettagli tecnici, linee guida",preamble,ok,G2,0.4,20.0,40.0,30.0,10.0,0.0
32021R1147R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32022D0452,,,Decisione PESC che modifica mandato missione,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0498,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D2318,,,Decisione del Consiglio che estende mandato missione,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022L2561,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32022R0027,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022R0398R(01),,,Regolamento quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32022R2576,,,Principi fondanti e legge quadro,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D2408,,,Legge quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D2680,,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R2405R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32024D0775,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024D1063,,,Decisione CFSP con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D1794,,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D2585,,,Decisione quadro con riferimenti a trattati e procedure,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D2606,,,Decisione quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32024H06982,,,Decisione quadro con riferimenti a trattati e procedure operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024L0790,,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R1351,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32024R1747,,,Legge quadro con riferimenti a trattati e considerazioni,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024R3011,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32025D0889,,,Legge quadro con riferimenti a principi e linee guida,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32025D1014,,,Decisione tecnica con riferimenti a regolamenti e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025L0001,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32025R0772,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
62002CJ0066,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62002TJ0266,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62008CJ0078,,,Sentenza CGUE con riferimenti ai trattati,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62009CJ0071,,,"Sentenza CGUE pura, controllo giurisprudenziale",title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62011CJ0288,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62012TJ0385,,,Sentenza pura su aiuti di Stato,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62014CJ0286,,,Sentenza CGUE su annullamento atto,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62014TJ0463,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
32004L0108,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32005D0691,,,Decisione di infrazione con riferimento ai trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32005L0044,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32006D1005,,,Decisione quadro con deleghe tecniche,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32006E0418,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32006R1998,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32008D0146,,,Decisione del Consiglio che approva accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32008L0009,,,Direttiva che modifica procedure fiscali,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32009R0544,,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32009R0715,,,Legge quadro con principi e riferimenti tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32009R1071R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32010R0255,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32010R0674,,,Regolamento tecnico di modifica,preamble,ok,G3,1.0,0.0,0.0,100.0,0.0,0.0
32011D0526,,,Decisione di infrazione con dettagli procedurali,preamble,ok,G5,0.4,10.0,20.0,30.0,0.0,40.0
32011D0871,,,Decisione quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32011H0766,,,Raccomandazioni non vincolanti con riferimenti ai trattati,preamble,ok,G4,0.9,10.0,0.0,0.0,90.0,0.0
32011R0181R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32011R1214,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32011R1251R(01),,,Direttiva quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32012D0392,,,Atto legislativo con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32012D0394,,,Decisione tecnica basata su direttiva,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012D0477,,,Decisione su aiuti di Stato con principi e regole,preamble,ok,G2,0.6,10.0,60.0,20.0,5.0,5.0
32012D0778,,,Decisione del Consiglio su procedura deficit eccessivo,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32013D0660,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013O0025,,,Modifica tecnica con riferimenti a principi e linee guida,preamble,ok,G3,0.7,10.0,0.0,70.0,20.0,0.0
32013R0659,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R1075R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014D0335,,,Decisione legislativa con principi e regole quadro,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014D0918,,,Regolamento di esecuzione tecnico-operativo,preamble,ok,G3,1.0,0.0,0.0,100.0,0.0,0.0
32014R0517,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014R1163R(02),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32015L0652,,,Legge quadro con dettagli tecnici e riferimenti ai trattati,preamble,ok,G2,0.6,10.0,60.0,30.0,0.0,0.0
32015R0377R(01),,,Regolamento tecnico per moduli di pagamento,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32015R0995,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32016D0419,,,"Riferimenti a trattati e regolamenti quadro, dettagli tecnici prevalenti",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017D0046,,,"Principi generali, regole quadro, dettagli tecnici, linee guida",preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32017R0920,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32017R1938R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32017R2094R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32018D1040,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32018R1092,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019D2167,,,Decisione tecnica basata su regolamenti esistenti,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019H0534,,,Raccomandazioni non vincolanti con riferimenti ai trattati,preamble,ok,G4,0.9,10.0,0.0,0.0,90.0,0.0
32019L2162,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020D1631,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32021D1815,,,"Cita trattati, stabilisce regole, dettagli tecnici, linee guida, sanzioni.",preamble,ok,G3,0.4,10.0,30.0,40.0,10.0,10.0
32021O0827,,,Modifica tecnica di linee guida con riferimenti a trattati,preamble,ok,G3,0.7,10.0,0.0,70.0,20.0,0.0
32021O0834,,,Linea guida con dettagli tecnici e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0235,,,Modifica regolamenti tecnici per armonizzazione,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32021R0369,,,Regolamento tecnico per interconnessione registri,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32021R1416,,,Regolamento delegato con dettagli tecnici e riferimenti a trattati,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R2139R(01),,,Atto delegato con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32021R2178,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D0335,,,Principi fondanti e regole operative,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0382R(02),,,Direttiva quadro con riferimenti ai Trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32022D0735,,,"Decisione del Consiglio su nomina, quadro operativo",preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32022D1108,,,"Atto tecnico basato su deleghe, con riferimenti a principi e linee guida.",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022D2356,,,Decisione quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32022R0185,,,Correzione errori tecnici in allegati,preamble,ok,G3,1.0,0.0,0.0,100.0,0.0,0.0
32022R0631,,,Regolamento di esecuzione con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022R1031,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D2677,,,Decisione CFSP con base giuridica e estensione finanziaria,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32023D2692,,,Decisione del Consiglio con riferimenti ai Trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32023R0066,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023R1070,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023R1219,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2859,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
